,name,date,votes,all_votes,winner,win_difference
1280,wolf red’s primal instincts kick in & he chases his tail,2018-03-05 00:51:37.134059316+00:00,1,46,False,0
13047,"maren finds out that her ‘secret’ catgirl rp kink with sythe wasn’t as well-kept of a secret, or as shocking, as she thought it was.",2022-05-16 01:26:41.097484947+00:00,1,21,False,0
12380,"a (male) basitin who was found (somehow, don't think about it too hard) as an infant and raised by a tribe of keidran",2022-03-07 00:32:06.163009286+00:00,1,18,False,0
12320,sythe's hair has grown into a curly 'fro and he has taken up painting as a hobby. with nibbly on his shoulder he finds the joy of painting happy little trees...,2022-02-21 04:26:03.344922949+00:00,1,28,False,0
15348,twokinds meets the witcher ,2023-02-05 21:20:28.159304725+00:00,1,11,False,0
1145,anklet of humanification: the return of vehra,2018-02-12 01:00:54.622676335+00:00,1,20,False,0
21460,wrinry being chased by sivil for yanking his tail,2018-01-22 00:38:06.889946547+00:00,1,36,False,0
13156,guardian angel brutus the best boi that never leaves one's side,2022-05-23 00:25:24.930748649+00:00,1,17,False,0
13175,the modern trio visit the funny looking building with the floating ball in the middle of it.,2022-05-23 01:27:03.346803039+00:00,1,19,False,0
1068,nibbly brings sythe a heart-shaped leaf ,2018-02-04 23:29:05.258333886+00:00,1,48,False,0
13016,"nibbly got magic pen, bad days comes to all sythe enemies.",2022-05-16 00:00:12.652678991+00:00,1,24,False,0
21175,nibs and sythe reenact darth vader revealing he is luke's father,2017-12-10 21:15:21.171180463+00:00,1,43,False,0
21197,karen as the kitsune legend yumiko from brawlhalla,2017-12-10 22:27:17.769030883+00:00,1,19,False,0
21148,captain olia from voltron,2017-11-26 21:04:59.761970510+00:00,1,19,False,0
21102,gnar (lol) and stitch from lilo and stitch meet each other for the first time and form a chaotic duo.,2017-11-19 21:14:00.680232302+00:00,1,29,False,0
12656,basitin flirting 2 - basitin guardwoman found out her partner is a human who was flirting with her earlier. she says she hates it but her tail shows she's lying,2022-04-04 03:45:27.046186313+00:00,1,29,False,0
8308,no evil kajortoq post red tezcatlipoca (episode 36 1:19),2020-12-13 22:19:43.860078824+00:00,1,15,False,0
8375,"windstraw enters a drinking competition to help the bar get more visitors, but gets drunk after one shot.",2020-12-14 04:34:08.052336153+00:00,1,24,False,0
12640,red driving a pickup truck and rolling coal in the streets of new edinmire.,2022-04-04 01:53:09.731093482+00:00,1,18,False,0
8332,stolas and octavia goetia from helluva boss.,2020-12-14 00:53:53.467701093+00:00,1,19,False,0
8471,"nib nab crossover. responding to bloodline's topwebcomics vote incentive nibs demonstrates that her survival instincts are just fine, as are her skills at nabbing.",2020-12-21 02:35:33.336327263+00:00,1,17,False,0
13119,adira needs more barmaids! let's add a female sythe and keidranified mrs. nibbly to the crew!,2022-05-22 23:12:40.057033195+00:00,1,24,False,0
10287,far future - templar's and keidran's space flotillas head together into battle against invaders from another world.,2021-07-05 01:31:32.628649464+00:00,1,15,False,0
12370,adira attempting to convince windstraw to dress as a leprechaun for st. patrick's day at the tavern,2022-03-07 00:32:06.163009286+00:00,1,20,False,0
1126,"beerus the god of destruction from dragon ball in his ""hands behind back"" pose. ",2018-02-11 23:52:03.072312029+00:00,1,27,False,0
8413,frankensteins monster meets red and helps decorate the mansion,2020-12-20 23:44:57.789217061+00:00,1,18,False,0
8591,frankenstein's monster meets red and he thinks a monster is attacking,2021-01-04 02:53:05.437801834+00:00,1,14,False,0
8559,the differences between mekkan's main species (and windstraw's),2021-01-04 02:08:00.674678149+00:00,1,23,False,0
8415,"hide and seek with ms. nibbly, she is hiding somewhere in the picture!",2020-12-20 23:44:57.789217061+00:00,1,24,False,0
4577,"transformation sequence of a human changing into adrakist ,after that into a dragon(with percentage how much the person is a dragon).",2019-11-10 21:39:54.593753470+00:00,1,15,False,0
4588,"sythe misreads a vial a totally trustworthy stranger gave him. it turns him into a squirrel; no one knows, no one can understand him, but to mrs. nibbly, it’s christmas. ",2019-11-10 21:39:54.593753470+00:00,1,17,False,0
4612,a sequel to lingerie proposal,2019-11-11 00:21:52.783873324+00:00,1,19,False,0
4561,sealeen finally falls out of the manor tree! luckily she's caught by lynn,2019-11-04 02:05:35.654934843+00:00,1,10,False,0
4630,"sythe in regalia providing diplomatic relations ""advice"" to the basitin trio. lynn is studiously taking notes, but the other two are more suspicious. ",2019-11-11 01:57:51.945433988+00:00,1,13,False,0
4621,gender/dragon curse spa! where all those affected by a curse can relax and ease the stress and chaos cause by their body shifting curses,2019-11-11 01:57:51.945433988+00:00,1,10,False,0
12332,"the female half of the couple from basitin first time tries on lingerie, not understanding the appeal. he certainly does though.",2022-02-21 04:26:03.344922949+00:00,1,33,False,0
12336,tom traveling through mekkan trying to sketch it into creation.,2022-02-21 04:26:03.344922949+00:00,1,30,False,0
12226,good morning cassidy,2022-02-21 01:18:47.675586194+00:00,1,28,False,0
4467,eris is traveling to catch several critters to fulfill their frankenstein project. but she has to be careful how she was not allowed to get caught by the templars back then,2019-10-14 00:29:12.406476385+00:00,1,7,False,0
13933,early encounters between keidren and the newly arrived humans.,2022-08-21 23:34:24.366554256+00:00,1,29,False,0
12035,a redraw of the last panel of page 53,2022-01-24 01:34:06.288396503+00:00,1,22,False,0
4609,eris is traveling to catch several critters to fulfill the frankenstein project. but she has to be careful how she was not allowed to get caught by the templars back then,2019-11-11 00:21:52.783873324+00:00,1,4,False,0
4635,"chalchiuhtlicue ""calamity"" from no evil",2019-11-11 01:57:51.945433988+00:00,1,4,False,0
4642,what if: sealeen & lynn family portrait,2019-11-11 01:57:51.945433988+00:00,1,10,False,0
12280,"basitin flirting 2 - human guard has second job as transporter ""illegal"" things (like improper underwear, magazines etc.) from the continent to basitin island. surprising, the buyer is basitin lady who slapped him earlier",2022-02-21 02:36:27.654242833+00:00,1,24,False,0
13957,"sythe gives maren a necklace as a gift, however due to a mix-up the original necklace was unknowingly switched with a subtleseed necklace.",2022-08-22 00:57:47.177642951+00:00,1,22,False,0
15005,"a merry twokinds christmas: everyone from past and present be they templar, keidran or dragon all get together and put their differences aside (for the most part) for 1 day to eat tasty food, share gifts and have a happy holiday!",2022-12-18 22:38:52.049500349+00:00,1,27,False,0
4055,magpie reference sheet,2019-05-13 01:19:50.884795336+00:00,1,17,False,0
14047,maren challenges you to one more game of beach volleyball,2022-09-05 02:13:54.298537886+00:00,1,22,False,0
12189,modern au: the guys go bowling!,2022-02-14 01:39:34.912543414+00:00,1,27,False,0
12184,chimera meets stoneward,2022-02-14 01:39:34.912543414+00:00,1,23,False,0
12309,vixen barkeep in coastal fox territory ,2022-02-21 04:00:46.267000700+00:00,1,31,False,0
3963,shelter from heavy rainfall,2019-05-06 01:32:21.199622203+00:00,1,9,False,0
4125,"mini-dragon continuation: in her new dragon form, saraphina goes on a mini rampage: buzzing people, stealing food and setting decorative plants ablaze. ",2019-06-30 23:26:08.895335324+00:00,1,10,False,0
3977,smug nibbles anthro version,2019-05-06 01:32:21.199622203+00:00,1,17,False,0
12205,a human diplomat to the basitin isles finds out the hard way that one of the local spices is incredibly psychoactive to humans,2022-02-14 03:06:30.112311409+00:00,1,24,False,0
14061,"the many, chibi, faces of landen - landen has the same straight faced, “i don’t care” look in every pane.",2022-09-05 02:13:54.298537886+00:00,1,17,False,0
12210,"the seer's daughter becomes the irish war goddess morrigan, surrounded by a flock of crows as she stands atop the ulster mountains.",2022-02-14 03:06:30.112311409+00:00,1,18,False,0
13902,dj dragon and seraphina ref,2022-08-21 22:06:48.163339693+00:00,1,24,False,0
12181,"mail husky and snowleopard. both sit at the campfire at night, drink a cup of tea, and plan the route for the next day",2022-02-14 01:39:34.912543414+00:00,1,29,False,0
3581,hueyhueycoyotl from no evil getting into shenanigans with madelyn,2019-03-11 00:06:33.421477754+00:00,1,30,False,0
18994,"the mercenary trio drawn like a poster for a heist movie: landen is the muscle, sealeen is the mage, and seraphina is the rage.                ",2023-12-18 00:57:43.928570265+00:00,1,24,False,0
4287,"maren, in nibbly's body, swaps bodies with scythe. now maren is a wolf, nibbly is maren, and scythe is a squirrel.",2019-08-19 01:54:04.153038564+00:00,1,13,False,0
4298,keidranized okami amaterasu ,2019-08-19 01:54:04.153038564+00:00,1,11,False,0
4266,eris is traveling to catch several critters to fulfill their frankenstein project. but she has to be careful how she was not allowed to get caught by the templars back then,2019-08-19 00:15:34.707355723+00:00,1,8,False,0
15597,jade and madelyn go to a restaurant and madelyn is offered a children's menu and a booster seat due to her small. ,2023-02-19 23:45:26.535428247+00:00,1,22,False,0
4700,our intrepid explorers find themselves in a savanna surrounded by a tribe of cheetah keidran armed with pointy spears!,2019-11-18 00:26:53.059263870+00:00,1,17,False,0
18986,"i'd like to see a lineup of twokinds characters looking like(cosplay, au, etc. doesn't matter which) as baldur's gate 3 characters.",2023-12-18 00:57:43.928570265+00:00,1,20,False,0
4272,a sequel to exploring tiger lands: the explorers arrive to a tiger village and are welcomed by the locals,2019-08-19 00:15:34.707355723+00:00,1,22,False,0
18937,eris visits the mansion and indirectly asks if they might have seen their chimera project,2023-12-11 03:51:30.373115149+00:00,1,21,False,0
4415,albion alabaster is sent on a “cultural exchange” mission to the west. ,2019-10-13 20:15:08.518644558+00:00,1,13,False,0
4401,sythe with a scythe,2019-10-13 20:15:08.518644558+00:00,1,14,False,0
4482,"a redrawn updated version of the ""trading halves"" side comic page from way back",2019-10-14 00:29:12.406476385+00:00,1,8,False,0
4432,team a find themselves out at sea on eric's boat being chased by a scary ghost ship in a horrible storm.,2019-10-13 21:48:35.977927101+00:00,1,13,False,0
4177,older frisk and asriel (from undertale) with asriel suddenly turned into a lady and frisk getting all *flirty,2019-07-14 22:20:39.951140685+00:00,1,17,False,0
18960,wolf scarlet lost a bet and is out on a christmas date with sythe. he proves to be really charming to the new wolf. scarlet gets a gift that makes her all flustered as she enjoys it to her surprise.,2023-12-17 23:00:53.442596470+00:00,1,33,False,0
4768,"maren shopping with adult karen, trying to find clothes that fit her increasingly bizarre assortment of body parts.",2019-11-24 21:44:57.329552218+00:00,1,19,False,0
11995,"sythe with his hair down, and/or wearing a women's bikini.",2022-01-23 22:27:29.089369203+00:00,1,18,False,0
4746,"re-draw of the gobble gobble comic from november 30, 2013",2019-11-18 03:57:42.616100771+00:00,1,7,False,0
12049,"karen gains a new set of ears, this time the basitin variant ‒ and finds them quite sensitive to the touch.",2022-01-24 03:04:32.351310396+00:00,1,24,False,0
12070,"mizzkiti, lying in her bunk, enjoying her new squeaky mousie toy she got for the holidays. ",2022-01-24 03:04:32.351310396+00:00,1,25,False,0
4533,"sythe in regalia providing diplomatic relations ""advice"" to the basitin trio. lynn is studiously taking notes, but the other two are more suspicious. ",2019-11-04 00:07:39.763783951+00:00,1,11,False,0
4511,"red as a barbarian wielding a double bladed battleaxe. (shape wise, preferably something like the axe of agony with a longer handle...if that's not too specific...)",2019-11-03 22:48:42.405331100+00:00,1,7,False,0
12074,mrs. nibbly meets mrs. brisby.,2022-01-24 03:04:32.351310396+00:00,1,21,False,0
4670,"sythe in regalia providing diplomatic relations ""advice"" to the basitin trio. lynn is studiously taking notes, but the other two are more suspicious. ",2019-11-17 22:20:41.455981072+00:00,1,17,False,0
12076,sythe finally answers the question: why do other keidrans have hairdoos while you just have more fur? ,2022-01-24 04:37:03.464399718+00:00,1,19,False,0
4732,eris is traveling to catch several critters to fulfill their frankenstein project. but she has to be careful how she was not allowed to get caught by the templars back then,2019-11-18 02:24:06.928006854+00:00,1,3,False,0
12085,genderswap au: tracy's evil smoke hallucination having a freakout/mental breakdown about the pregnancy.,2022-01-24 04:37:03.464399718+00:00,1,24,False,0
4721,some one calls reds demon name to banish him form the world (not his cannon name).,2019-11-18 02:24:06.928006854+00:00,1,4,False,0
4675,"maren in a one-piece swimsuit, with mischievous karen behind her about to drop a fish down the back of her suit.",2019-11-17 22:20:41.455981072+00:00,1,17,False,0
