,name,date,votes,all_votes,winner,win_difference
9777,"windstraw enters a drinking competition to help the bar get more visitors, but gets drunk after one shot.",2021-01-10 23:48:07.627680180+00:00,6,34,False,0
1473,"madelyn, landen, & sealeen; tea(coffee) party.",2017-10-08 20:37:12.307080671+00:00,6,49,False,0
10411,cute demon. shadow nibbs in anthro form.,2021-04-04 21:41:18.457258680+00:00,6,30,False,0
5441,cathleen telling cornelius she’s pregnant ,2019-08-19 01:54:04.153038564+00:00,6,15,False,0
1577,shenanigans of a human solider trying to romance a bastian despite not knowing there modesty rules.,2017-10-16 21:26:56.478240883+00:00,6,29,False,0
3535,"the assassin brothers, but instead, they have to share one body",2018-09-16 21:22:59.399161481+00:00,6,51,False,0
10453,remus wearing the cone of shame after his run in with nibs,2021-04-04 23:29:38.195591395+00:00,6,24,False,0
4681,"eric ""studies"" chimera to see what kind of keidran she actually is, and he also adds a new painting to his collection",2019-03-04 02:16:39.016922754+00:00,6,45,False,0
10124,indiana jones movie poster with twokinds characters,2021-02-14 23:56:45.059357751+00:00,6,26,False,0
1384,lt alice reed having a night off at the edinmire tavern.,2017-09-18 00:20:58.303190348+00:00,6,44,False,0
1482,"natflix (just a logo, or mascot or whatever)",2017-10-08 20:37:12.307080671+00:00,6,47,False,0
740,ms. nibbly sleeping on karens face like a kitten,2017-06-05 00:01:40.606949578+00:00,6,35,False,0
894,couples dancing,2017-06-18 23:48:00.733812033+00:00,6,54,False,0
2661,show us general keiser’s body : cornelius showing off for cathleen. (sequel to western attire),2018-04-15 20:04:28.540722771+00:00,6,54,False,0
2288,wrinry as a baby dragon,2018-02-12 01:00:54.622676335+00:00,6,26,False,0
5245,cathleen telling cornelius she’s with child,2019-06-30 21:48:22.906570385+00:00,6,19,False,0
455,mrs. nibbly dressed like yoda,2017-04-10 00:37:59.571059039+00:00,6,36,False,0
2721,return of the main character from halfkind: tom's pre-comic before twokinds,2018-04-22 21:06:51.442478732+00:00,6,47,False,0
6216,candle-lit dinner with sythe and catmaren (like scene from “magical mishaps” page 15 frame 1).,2020-01-05 23:11:47.662419466+00:00,6,22,False,0
3863,karen getting even more animal traits,2018-11-19 00:14:34.495572498+00:00,6,60,False,0
6697,"magic gone wrong: seraphina has become human, and sealeen and landen are adrakists!",2020-03-15 21:25:37.810727146+00:00,6,24,False,0
798,the girls as the cast from shantae: half-genie hero!,2017-06-11 19:51:32.157282077+00:00,6,43,False,0
5138,world war ii pin-up maren as sexy french maquis resistance freedom fighter,2019-05-12 20:14:48.205672464+00:00,6,23,False,0
4124,how alabaster stole christmas,2018-12-23 22:35:55.329903608+00:00,6,40,False,0
822,ms. nibbly sleeping on karens face like a kitten,2017-06-11 22:40:01.232134470+00:00,6,46,False,0
6717,the solider from basitin flirting learning how to properly flirt with a basitin.,2020-03-15 23:47:29.375153514+00:00,6,18,False,0
2792,seraphina in sienna's unchained outfit from warhammer: vermintide 2,2018-05-06 22:05:01.943006749+00:00,6,26,False,0
2111,group b find themselves changed by a prank pixie!,2018-01-14 23:57:11.336804041+00:00,6,41,False,0
3926,thanksgiving with the two kinds group,2018-11-25 22:27:43.013983410+00:00,6,36,False,0
1181,team b playing beach volleyball.,2017-08-14 00:29:55.044529405+00:00,6,47,False,0
2342,wolf red’s primal instincts kick in & he chases his tail,2018-02-18 22:51:17.237831327+00:00,6,52,False,0
2229,nibbly rocking out to some metal. \m/,2018-02-05 00:02:59.133891030+00:00,6,39,False,0
2140,sirius “talking to himself”,2018-01-21 22:42:50.277799730+00:00,6,48,False,0
5035,"nibbly as an adrakist, learning to fly.",2019-04-22 01:36:42.220640701+00:00,6,49,False,0
550,karen trying to teach nibbly a doggy trick ,2017-04-24 01:02:13.634106529+00:00,6,56,False,0
1087,"♂ to ♀ lineup c (eric, alarik, keiren and newcomer carver)",2017-07-30 21:28:13.866563976+00:00,6,47,False,0
11207,rivet (ratchet and clank rift apart) crosses paths with the bastions. but they are all debating if she’s a bastion like them or a alien.,2021-06-20 21:15:24.791307600+00:00,6,25,False,0
1990,madelyn reaches pickpocket level 100,2018-01-07 21:31:03.954832693+00:00,6,65,False,0
4525,"keidran nibbly gets a tummy ache, sythe comforts her with a belly rub.",2019-02-11 05:07:09.837535577+00:00,6,29,False,0
3578,happy families au: euchre and mary happily play with their new daughter,2018-09-17 00:49:23.527949848+00:00,6,41,False,0
5621,sealeen finally falls out of the manor tree! luckily she's caught by lynn.,2019-10-14 00:29:12.406476385+00:00,6,15,False,0
5544,the explorers arrive at a tiger village and receive a warm welcome from the locals. ,2019-10-13 20:15:08.518644558+00:00,6,19,False,0
3057,red & sythe dressed as han solo & chewbacca. except that red is chewie,2018-06-17 20:39:02.714569657+00:00,6,53,False,0
4552,the mains as characters of world of warcraft ,2019-02-17 22:42:40.645480040+00:00,6,30,False,0
11023,amelia rewards windstraw's hard work at the tavern with some vigorous petting,2021-06-07 00:01:38.061988710+00:00,6,24,False,0
11039,"sealeen and seraphina attempt to rouse landen, who has run out of coffee.",2021-06-07 02:22:39.990393840+00:00,6,27,False,0
11140,scarlett complaining that the if she had a nickel for every time she lost a bet to wear the collar she'd have two nickels. ,2021-06-13 23:15:44.876760374+00:00,6,16,False,0
5539,"colin and sam are subject to an unexpected species swap. colin is flustered, while sam starts playing with him.",2019-10-07 00:32:09.605906098+00:00,6,19,False,0
4635,origami nibbly.,2019-03-03 23:20:50.817894144+00:00,6,52,False,0
6500,madelyn reference sheet,2020-02-17 01:31:32.589611242+00:00,6,22,False,0
6469,"the human solider from ""basitin flirting "" attempts to learn how to properly flirt with a basitin.",2020-02-17 01:05:45.804426800+00:00,6,20,False,0
2461,"dust: an elysian tail, dust accidentally turned into a nimbat by fidget.",2018-03-11 22:20:50.280200432+00:00,6,43,False,0
1656,group a as a party from darkest dungeon,2017-10-22 23:24:37.735654731+00:00,6,27,False,0
10917,a redraw of the last panel of page 223. (badass demon dragon),2021-05-24 02:55:44.451990921+00:00,6,32,False,0
1687,"wrinry finally wears some clothes, much to her annoyance.",2017-11-05 21:08:56.565389870+00:00,6,47,False,0
2551,sealeen dressed up & lookin' pretty.,2018-03-19 01:17:20.668766821+00:00,6,39,False,0
1616,star wars meets 2kinds! remake the classic movie poster w/ the cast,2017-10-22 20:13:43.642304198+00:00,6,52,False,0
10799,nibbly in messing with the voting system,2021-05-17 02:04:17.245532144+00:00,6,25,False,0
957,duel of the fates: twokinds edition!,2017-06-25 23:01:33.089408584+00:00,6,44,False,0
1632,eric convinces iris and her friend to pose for a painting. (the tigresses from page 900),2017-10-22 22:18:03.917222648+00:00,6,44,False,0
11450,roberto reference sheet!,2021-07-11 21:24:48.938744432+00:00,6,24,False,0
12160,"succubus maren gives her victim sythe the choice of what to play with him, trick or treat",2021-10-10 23:52:29.177745044+00:00,6,29,False,0
7049,the tiger village falls under human attack and the explorers must defend their new home,2020-04-19 20:20:55.491657497+00:00,6,19,False,0
9421,the biological differences of mekkan's main species (and windstraw's),2020-12-07 03:24:00.506600623+00:00,6,28,False,0
9739,a dentist's nightmare. dragon comes in for dental check-up,2021-01-04 02:53:05.437801834+00:00,6,27,False,0
7777,"squirrel maren cuddling sythe, who is unsure how to feel about it",2020-06-22 00:05:12.256417058+00:00,6,15,False,0
9238,"the first basitan thanksgiving: long ago, a basitan leader defeated the giant, feathered creature that terrorized basitan island. the entire island gathered for a celebratory feast",2020-11-22 22:19:05.204719348+00:00,6,23,False,0
6906,the templars attack the tiger village and the explorers must defend their new home - but are they equally committed?,2020-04-06 01:02:45.308093729+00:00,6,21,False,0
9456,the biological differences between mekkan's main species(and windstraw's),2020-12-13 22:19:43.860078824+00:00,6,24,False,0
7008,"maren sandiego steals a kiss from a surprised agent sythe after a close escape from a temple, hiding the fact that she stole the priceless jade squirrel",2020-04-12 23:58:02.835450050+00:00,6,27,False,0
12262,sam and collin out for walkies. enjoying a fall stroll in a park walking through the leaves.,2021-11-07 21:41:39.711915110+00:00,6,31,False,0
8795,"twokinds history illustrated: sythe's first summer living in a human village, as he described in page 828.",2020-10-05 01:17:03.354470477+00:00,6,28,False,0
11679,the female wolf from the notable civilizations sketch invites the human male out for a drink at the bar. the tigress interrupts and insists she be a better choice.,2021-09-05 23:04:33.826362502+00:00,6,25,False,0
11986,both teams get together to play a friendly game of strip poker. it doesn’t go as planned. ,2021-09-20 04:37:55.119177726+00:00,6,31,False,0
11560,"karen finds a deck of many things, despite all warnings she draws a card? what effects does she inflict? ",2021-07-18 21:22:56.956436623+00:00,6,17,False,0
8499,sythe stuck in a zoo as an exhibit.,2020-09-06 21:30:26.292371140+00:00,6,22,False,0
7472,the explorers study ancient wall paintings in company of tigress,2020-05-24 21:37:30.425027351+00:00,6,27,False,0
9667,little red riding hood maren meets the bad wolf sythe on the way to her grandmother,2021-01-04 00:10:34.209153112+00:00,6,32,False,0
12358,cassidy and human are watching a movie,2021-11-14 22:12:52.156335557+00:00,6,35,False,0
8108,"puppy brutus, proudly marching around on all 4s with a stick in his mouth",2020-08-03 00:57:55.955278487+00:00,6,23,False,0
12224,kris and susie from deltarune fell into the twokinds world,2021-10-11 03:52:39.165072491+00:00,6,23,False,0
4573,"adrakist nibbly, still squirrel-sized, sitting on scythe's shoulder and spitting flames for her amusement and scythe's surprise.",2019-02-17 23:58:31.139634599+00:00,5,46,False,0
4609,"keidran nibbly gets a tummy ache, sythe comforts her with a belly rub.",2019-02-19 01:32:19.644004353+00:00,5,25,False,0
4488,"eric ""studies"" chimera to see what kind of kiedran she actually is, and he also adds a new painting to his collection",2019-02-11 01:08:40.685167559+00:00,5,61,False,0
1887,nibbly rocking out to some metal. \m/,2017-12-10 21:15:21.171180463+00:00,5,54,False,0
7013,good morning karen (viewer has been kicked out of the bed by a sleeping karen),2020-04-12 23:58:02.835450050+00:00,5,16,False,0
6836,eric finds a dangerous device: a tail-lifting remote,2020-03-23 00:33:56.915242828+00:00,5,14,False,0
1878,"snowball fight! after sealeen beans him, landen strikes back.",2017-12-10 21:15:21.171180463+00:00,5,43,False,0
2768,twokinds characters as pokémon or pokémon characters,2018-05-06 20:29:57.780523624+00:00,5,37,False,0
6844,"magic gone wrong: seraphina has become human, and sealeen and landen are adrakists!",2020-03-23 00:33:56.915242828+00:00,5,15,False,0
2167,wrinry meeting seraphina.,2018-01-22 00:38:06.889946547+00:00,5,41,False,0
971,kindred from league of legends,2017-07-09 21:04:25.070688461+00:00,5,42,False,0
1630,darkest dungeon at the legacy estate.,2017-10-22 20:13:43.642304198+00:00,5,57,False,0
1349,wrinry getting her wings back.,2017-09-17 20:40:38.154259226+00:00,5,45,False,0
4415,"sythe & nibbs fix a sink but the instructions were unclear, nibbs got stuck in the drain pipe",2019-02-03 23:20:20.801498166+00:00,5,49,False,0
7641,good morning lioness saria,2020-06-14 21:28:16.028799488+00:00,5,23,False,0
2174,"realise a lizard tribe, suitable being adaptable in the twokinds universe.",2018-01-22 00:38:06.889946547+00:00,5,28,False,0
11633,good morning madelyn,2021-07-19 00:38:39.758861199+00:00,5,19,False,0
3123,human sythe + nibbly's reaction,2018-06-24 20:26:45.357895709+00:00,5,56,False,0
6956,anthro nibbs selling acorns form a long coat,2020-04-12 21:15:43.047868213+00:00,5,28,False,0
3885,what if: sealeen & lynn family portrait,2018-11-19 01:53:09.832420605+00:00,5,31,False,0
9981,the solider from basitin flirting learning how to properly flirt with basitins.,2021-02-07 21:06:07.737048811+00:00,5,27,False,0
9954,"due to the tavern doing poorly, amelia can't really pay windstraw with money, so she instead pays her with petting :)",2021-02-07 21:06:07.737048811+00:00,5,30,False,0
3094,a tiger tribe witch doctor ,2018-06-18 01:19:48.526470379+00:00,5,51,False,0
9542,the biological differences of mekkan's main (and windstraw's) species.,2020-12-20 21:22:29.834693749+00:00,5,24,False,0
993,musclebound lynn: a pre-sealynn date encounter,2017-07-09 23:29:42.079369894+00:00,5,38,False,0
2689,"a human guard attempts to flirt with a female basitin by ""accidentally"" showing some ankle, so lewd!",2018-04-16 01:13:42.874798288+00:00,5,45,False,0
1331,big explosion in the background and team a badassly walk away from the explosion (big sunglasses optional),2017-09-11 00:39:54.289772470+00:00,5,36,False,0
1570,adira turns the tavern into a maid café,2017-10-16 21:26:56.478240883+00:00,5,27,False,0
6226,feral sythe and kitty maren snuggled up,2020-01-05 23:59:00.916010053+00:00,5,23,False,0
169,very vixen eric,2021-12-06 03:35:40.015378585+00:00,5,23,False,0
2813,wolf red’s primal instincts kick in and he chases his tail,2018-05-06 23:11:32.356055299+00:00,5,41,False,0
4430,maren discovers magic and is drunk with power,2019-02-04 01:17:02.954275290+00:00,5,46,False,0
6085,"sequel of ""wedding nightmares"": maren sighs in relief but then turns her head and sees that sythe is lying in bed with her. maren wakes up screaming again.",2019-12-09 02:50:20.837453300+00:00,5,17,False,0
10102,redraw of old character concept: stilt wolf,2021-02-14 23:56:45.059357751+00:00,5,29,False,0
618,king madness and the great grape crisis,2017-05-10 02:21:09.014198916+00:00,5,19,False,0
8721,good morning madelyn ,2020-09-21 00:49:46.741267648+00:00,5,21,False,0
797,"sequel ""doggie dates""",2017-06-11 19:51:32.157282077+00:00,5,55,False,0
10781,swap au - tracy's evil smoke hallucination having a complete freak-out about the pregnancy.,2021-05-16 23:50:43.445349639+00:00,5,26,False,0
682,wrinry getting her wings back,2017-05-21 19:39:13.796519062+00:00,5,58,False,0
676,wrinry getting her wings back.,2017-05-15 01:59:35.992175666+00:00,5,38,False,0
5189,red grabs keidran maren's tail!,2019-05-13 01:19:50.884795336+00:00,5,19,False,0
270,everyone celebrates christmas in the adira's riftwall tavern.,2021-12-13 02:14:45.900300672+00:00,5,25,False,0
6271,[cosplay] maren as carmen sandiego.,2020-01-12 23:43:53.415429989+00:00,5,20,False,0
328,maren and sythe dancing the night away during an annual winter gala.,2021-12-20 00:41:07.061876257+00:00,5,32,False,0
5160,tavern master drink off: maren vs. adira.,2019-05-12 22:14:07.785821501+00:00,5,23,False,0
804,euchre's flawless transformation,2017-06-11 19:51:32.157282077+00:00,5,49,False,0
