,name,date,votes,all_votes,winner,win_difference
831,northern basitin gives her snow wolf the big news with nat doing a spit take over hearing the conversation. scene before and after the big news.,2022-10-02 23:21:50.254440739+00:00,7,34,False,0
10299,templars attack the tiger village and the explorers must defend their new home - but are they equally committed?,2020-03-08 21:21:14.568796233+00:00,7,12,False,0
5502,a fully grown male dragon.,2017-11-19 21:14:00.680232302+00:00,7,61,False,0
9840,a husky keidran in a wintry forest.,2019-12-16 02:07:00.966836437+00:00,7,22,False,0
7840,"snow leopard village guy returns the gesture by hugging adventurer lady's new fluffy tail, much to her surprise!",2018-12-24 01:00:52.209421607+00:00,7,38,False,0
7805,"""good guy"" guy: guy helps a wasted keidran red to the inn, while refusing her drunken curious advances.",2018-12-23 22:35:55.329903608+00:00,7,47,False,0
13199,sam visits colin's family to celebrate christmas eve together.,2020-12-14 04:34:08.052336153+00:00,7,30,False,0
9869,a sequel to lingerie proposal,2020-01-05 21:18:32.504671785+00:00,7,21,False,0
10459,colin and sam from project half-stop get a sudden species swap; sam continues to taunt a fluatered colin.,2020-03-22 20:12:08.336386154+00:00,7,16,False,0
10487,the solider from basitin flirting learning how to properly flirt with a basitin.,2020-03-22 21:26:18.542548294+00:00,7,17,False,0
6356,return of the main character from halfkind: tom's pre-comic before twokinds,2018-04-15 22:07:50.650701556+00:00,7,62,False,0
118,"nibbly got a magic pen, bad days comes to all sythe enemies.",2022-07-18 04:30:09.023017944+00:00,7,26,False,0
163,northern basitin gives her snow wolf the big news with nat doing a spit take over hearing the conversation. before and after the big news.,2022-08-08 00:39:21.640615393+00:00,7,25,False,0
6311,canary in a neutral mind: a bird moves in behind neutral's mask.,2018-04-09 02:06:48.767839462+00:00,7,23,False,0
9645,redux of 'gobble gobble',2019-11-25 01:30:56.978097670+00:00,7,16,False,0
9392,"re-draw of the gobble gobble comic page back in november 30, 2013",2019-11-04 02:05:35.654934843+00:00,7,13,False,0
10362,"squirrelified maren sequel: maren has the urge to steal everyone's clothing, and starts with scythe.",2020-03-09 01:02:15.533083341+00:00,7,17,False,0
9515,sequel to lingerie proposal,2019-11-18 00:26:53.059263870+00:00,7,14,False,0
782,"all species orphanage caretaker's origin: she was a researcher for the templars, back when mary silverlock was still grand templar. she joined them to gain their resources; to achieve her goal in helping keidran live longer and give basitin magic.",2022-09-19 02:21:32.207312893+00:00,7,27,False,0
13328,"cow sam, tied to a post, is up for ""his"" first milking, and on the job is non-other than brutus. brutus is excited to try something new. sam, not so much.",2021-01-03 21:14:53.136222091+00:00,7,28,False,0
9328,a sequel to lingerie proposal,2019-11-03 21:29:15.077264742+00:00,7,16,False,0
8723,wolf,2019-05-05 19:50:41.060852200+00:00,7,7,True,0
7337,sythe & red get into a fight & the manner's defense mechanism turns sythe into a human woman & red into a white female wolf,2018-10-14 23:56:12.470600422+00:00,7,31,False,0
7275,"dust from ""dust an elysian tail"" dressed as the scariest thing he can think of: fidget. fidget is not amused. bonus points for fidget in a dust costume.",2018-10-14 20:01:09.431946659+00:00,7,50,False,0
15983,"scarlet doubles down on her bet, loses, and ends up having to spend a week living in a keidran settlement, traditional clothes (or lack therefor of) and all. ",2021-11-08 01:37:11.515622008+00:00,7,28,False,0
5423,eric convinces iris and her friend to pose for a painting. (the tigresses from page 900),2017-11-06 00:53:52.889014155+00:00,7,52,False,0
13793,modern tk world. basitin bois sneaking to peek some keidran feetpaws,2021-02-14 23:56:45.059357751+00:00,7,26,False,0
16055,"the cast model twokinds fashion, from extravagant mage-wear to noble keidran attire.",2021-11-14 22:12:52.156335557+00:00,7,36,False,0
5450,pet daughter 1.75: graduation,2017-11-12 22:08:29.456514053+00:00,7,54,False,0
7555,twokinds cast rockwell thanksgiving,2018-11-19 00:14:34.495572498+00:00,7,40,False,0
7526,the main four enjoy a nice toasty bonfire,2018-11-18 22:38:24.727572343+00:00,7,44,False,0
15167,the biological differences of mekkan's species.,2021-07-11 23:29:12.283586965+00:00,7,24,False,0
7722,krystal in full assault gear ready for combat!,2018-12-16 21:08:51.371820962+00:00,7,36,False,0
15424,magpie showing off her collection of all mekkan's different currency.,2021-09-06 02:52:27.459815576+00:00,7,24,False,0
7706,genderswapped sam & colin.,2018-12-10 01:01:49.413387669+00:00,7,43,False,0
15071,roberto ref. sheet!,2021-07-05 00:19:17.917947528+00:00,7,22,False,0
7692,dark archmage maren,2018-12-09 23:49:58.401174387+00:00,7,42,False,0
7417,the girls run a maid café,2018-10-28 23:28:42.825447599+00:00,7,40,False,0
8212,cute panda/red panda keidran,2019-02-17 21:03:31.311546809+00:00,7,80,False,0
8067,what if: sealeen & lynn family portrait,2019-02-03 21:49:19.244231455+00:00,7,57,False,0
8637,adira meets windstraw kidwell (a forgotten concept character tom made once),2019-04-14 23:42:22.538874529+00:00,7,47,False,0
12997,"karen shows a different side to herself, telling madelyn about her private fears & insecurities hiding under the happy exterior while they're trapped in the dungeons.",2020-11-23 02:46:32.998892769+00:00,7,25,False,0
14505,brutus ref sheet,2021-05-17 03:16:19.191226354+00:00,7,23,False,0
12177,sythe stuck in a zoo as an exhibit.,2020-09-06 21:30:26.292371140+00:00,6,22,False,0
10584,the templars attack the tiger village and the explorers must defend their new home - but are they equally committed?,2020-04-06 01:02:45.308093729+00:00,6,21,False,0
10395,the solider from basitin flirting learning how to properly flirt with a basitin.,2020-03-15 23:47:29.375153514+00:00,6,18,False,0
10727,the tiger village falls under human attack and the explorers must defend their new home,2020-04-19 20:20:55.491657497+00:00,6,19,False,0
10686,"maren sandiego steals a kiss from a surprised agent sythe after a close escape from a temple, hiding the fact that she stole the priceless jade squirrel",2020-04-12 23:58:02.835450050+00:00,6,27,False,0
10375,"magic gone wrong: seraphina has become human, and sealeen and landen are adrakists!",2020-03-15 21:25:37.810727146+00:00,6,24,False,0
1186,"while ""undercover""(lynx from) at the tavern. reed is approached by an exceptionally handsome lynx male. he asks her to dance with him. extremely flustered, reed politely declines. claiming that her paws/feet are sore from a hard day of travel. undeterred, he invites her to his room for a nightcap and paw massage.",2022-11-06 23:26:20.034835410+00:00,6,24,False,0
9894,candle-lit dinner with sythe and catmaren (like scene from “magical mishaps” page 15 frame 1).,2020-01-05 23:11:47.662419466+00:00,6,22,False,0
2196,stoat keidran drinking stout.,2022-01-23 22:27:29.089369203+00:00,6,23,False,0
8313,origami nibbly.,2019-03-03 23:20:50.817894144+00:00,6,52,False,0
8359,"eric ""studies"" chimera to see what kind of keidran she actually is, and he also adds a new painting to his collection",2019-03-04 02:16:39.016922754+00:00,6,45,False,0
8713,"nibbly as an adrakist, learning to fly.",2019-04-22 01:36:42.220640701+00:00,6,49,False,0
9541,"sam asks colin for help getting a book from a high shelf. much to her surprise, colin helps by lifting sam up instead of getting the book down.",2019-11-18 02:24:06.928006854+00:00,6,11,False,0
1049,"sythe brings maren home after their night at the club, and as he leaves, she pulls him into a kiss. ",2022-10-23 22:43:33.518512441+00:00,6,30,False,0
1380,karen gets turned into a wolf and gives a group hug to sythe and wolf maren: “we get to be a wolf family!”,2022-11-14 03:32:51.845583927+00:00,6,21,False,0
1432,"a female scp-1471 (mal0) waving at the viewer. don't let her creepy appearance fool you, she's very nice, loving, and just wants to be friends!",2022-12-12 00:38:56.818447226+00:00,6,26,False,0
10147,"the human solider from ""basitin flirting "" attempts to learn how to properly flirt with a basitin.",2020-02-17 01:05:45.804426800+00:00,6,20,False,0
10178,madelyn reference sheet,2020-02-17 01:31:32.589611242+00:00,6,22,False,0
2361,"nibbly got magic pen, bad days comes to all sythe enemies.",2022-02-14 01:39:34.912543414+00:00,6,22,False,0
11786,"puppy brutus, proudly marching around on all 4s with a stick in his mouth",2020-08-03 00:57:55.955278487+00:00,6,23,False,0
2548,sequel to greatest natural wonder: the trio explore nearby cave systems and discover weird artifacts.  it's almost as if this used to be home to an ancient civilization. ,2022-03-06 22:38:31.873059226+00:00,6,28,False,0
2430,cathleen keiser showing off exotic basitin ankle and tail lingerie,2022-02-21 01:18:47.675586194+00:00,6,27,False,0
11455,"squirrel maren cuddling sythe, who is unsure how to feel about it",2020-06-22 00:05:12.256417058+00:00,6,15,False,0
8961,adira as a burlesque dancer,2019-07-14 20:05:02.867498720+00:00,6,19,False,0
9299,sealeen finally falls out of the manor tree! luckily she's caught by lynn.,2019-10-14 00:29:12.406476385+00:00,6,15,False,0
9119,cathleen telling cornelius she’s pregnant ,2019-08-19 01:54:04.153038564+00:00,6,15,False,0
2094,"modern trio selfie in front of the rockefeller christmas tree or times square for the new year celebration, christmas as its not over for some places until february",2022-01-10 01:06:52.932453391+00:00,6,27,False,0
2458,aftermath of the super bowl,2022-02-21 02:36:27.654242833+00:00,6,25,False,0
8816,world war ii pin-up maren as sexy french maquis resistance freedom fighter,2019-05-12 20:14:48.205672464+00:00,6,23,False,0
8923,cathleen telling cornelius she’s with child,2019-06-30 21:48:22.906570385+00:00,6,19,False,0
9222,the explorers arrive at a tiger village and receive a warm welcome from the locals. ,2019-10-13 20:15:08.518644558+00:00,6,19,False,0
9217,"colin and sam are subject to an unexpected species swap. colin is flustered, while sam starts playing with him.",2019-10-07 00:32:09.605906098+00:00,6,19,False,0
6139,"dust: an elysian tail, dust accidentally turned into a nimbat by fidget.",2018-03-11 22:20:50.280200432+00:00,6,43,False,0
14818,scarlett complaining that the if she had a nickel for every time she lost a bet to wear the collar she'd have two nickels. ,2021-06-13 23:15:44.876760374+00:00,6,16,False,0
7541,karen getting even more animal traits,2018-11-19 00:14:34.495572498+00:00,6,60,False,0
7604,thanksgiving with the two kinds group,2018-11-25 22:27:43.013983410+00:00,6,36,False,0
7256,happy families au: euchre and mary happily play with their new daughter,2018-09-17 00:49:23.527949848+00:00,6,41,False,0
14477,nibbly in messing with the voting system,2021-05-17 02:04:17.245532144+00:00,6,25,False,0
4635,duel of the fates: twokinds edition!,2017-06-25 23:01:33.089408584+00:00,6,44,False,0
5062,lt alice reed having a night off at the edinmire tavern.,2017-09-18 00:20:58.303190348+00:00,6,44,False,0
4859,team b playing beach volleyball.,2017-08-14 00:29:55.044529405+00:00,6,47,False,0
4765,"♂ to ♀ lineup c (eric, alarik, keiren and newcomer carver)",2017-07-30 21:28:13.866563976+00:00,6,47,False,0
3473,"good morning, anthro-nibbly",2022-04-11 02:13:50.060057408+00:00,6,30,False,0
7213,"the assassin brothers, but instead, they have to share one body",2018-09-16 21:22:59.399161481+00:00,6,51,False,0
14714,redraw the last panel of page 223 (demon dragon),2021-06-07 02:22:39.990393840+00:00,6,30,False,0
6339,show us general keiser’s body : cornelius showing off for cathleen. (sequel to western attire),2018-04-15 20:04:28.540722771+00:00,6,54,False,0
14717,"sealeen and seraphina attempt to rouse landen, who has run out of coffee.",2021-06-07 02:22:39.990393840+00:00,6,27,False,0
6399,return of the main character from halfkind: tom's pre-comic before twokinds,2018-04-22 21:06:51.442478732+00:00,6,47,False,0
6229,sealeen dressed up & lookin' pretty.,2018-03-19 01:17:20.668766821+00:00,6,39,False,0
6470,seraphina in sienna's unchained outfit from warhammer: vermintide 2,2018-05-06 22:05:01.943006749+00:00,6,26,False,0
6735,red & sythe dressed as han solo & chewbacca. except that red is chewie,2018-06-17 20:39:02.714569657+00:00,6,53,False,0
8230,the mains as characters of world of warcraft ,2019-02-17 22:42:40.645480040+00:00,6,30,False,0
8203,"keidran nibbly gets a tummy ache, sythe comforts her with a belly rub.",2019-02-11 05:07:09.837535577+00:00,6,29,False,0
14885,rivet (ratchet and clank rift apart) crosses paths with the bastions. but they are all debating if she’s a bastion like them or a alien.,2021-06-20 21:15:24.791307600+00:00,6,25,False,0
6522,sythe in diplomatic regalia riding a super sized nibbly doing the akira power slide.,2018-05-13 20:11:31.748206539+00:00,6,49,False,0
7802,how alabaster stole christmas,2018-12-23 22:35:55.329903608+00:00,6,40,False,0
5113,renamon either posing for eric or threatening to punch him over a portrait of her.,2017-09-24 22:44:39.598511145+00:00,6,48,False,0
5310,eric convinces iris and her friend to pose for a painting. (the tigresses from page 900),2017-10-22 22:18:03.917222648+00:00,6,44,False,0
2704,"nibbly got magic pen, bad days comes to all sythe enemies.",2022-05-02 00:59:36.678913268+00:00,6,24,False,0
5365,"wrinry finally wears some clothes, much to her annoyance.",2017-11-05 21:08:56.565389870+00:00,6,47,False,0
5334,group a as a party from darkest dungeon,2017-10-22 23:24:37.735654731+00:00,6,27,False,0
5202,a female flying fox keidran for halloween. ,2017-10-08 22:28:37.419139646+00:00,6,46,False,0
5164,wrinry getting her wings back.,2017-10-08 20:37:12.307080671+00:00,6,46,False,0
15838,"succubus maren gives her victim sythe the choice of what to play with him, trick or treat",2021-10-10 23:52:29.177745044+00:00,6,29,False,0
5151,"madelyn, landen, & sealeen; tea(coffee) party.",2017-10-08 20:37:12.307080671+00:00,6,49,False,0
5294,star wars meets 2kinds! remake the classic movie poster w/ the cast,2017-10-22 20:13:43.642304198+00:00,6,52,False,0
6020,wolf red’s primal instincts kick in & he chases his tail,2018-02-18 22:51:17.237831327+00:00,6,52,False,0
